字段1,字段2,字段3,字段4,文本,文本1
纽麦福部分脱脂纯牛奶250ml*24盒无糖低脂高钙产品在拼多多官方补贴后售价仅64元（顺丰包邮），这是官方的促销行为吗？这样的促销力度会导致其它牛奶企业也压力很大，但金龙鱼还能赚钱吗？,您好！该活动是销售平台自发的促销行为。谢谢！,2021-4-4,2021-4-4,金龙鱼,[300999]
重庆市丰厨中央厨房项目是由重庆饭巢与益海嘉里集团合资共建，主要是进一步共同进行川味调味品的研发和创新业务。签订也代表饭巢将成为丰厨中央厨房项目第一个进入的国内股东。金龙鱼的中央厨房项目将会继续与各地区龙头餐饮品牌合作共赢么？,您好！公司会根据自身规划来决定未来具体发展策略。谢谢！,2021-4-4,2021-4-4,金龙鱼,[300999]
金龙鱼长期以来一直是海天、李锦记、千禾味业、中炬高新等国内知名酱油生产企业的食品级豆粕主要供应商。仅在酱油板块，金龙鱼就可以在原材料方面占优，目前仅布局网点有待提高，比如在华南，华西，北方设立工厂。截至2019年，金龙鱼拥有经销商4406家，不及海天味业同期的5806家。期待更理想的食品龙头！,您好！感谢您对公司的关注！,2021-4-4,2021-4-4,金龙鱼,[300999]
金龙鱼对于冷藏米项目是否有探索？在日本，大米行业在常温暗处保管大米时，通常3、4月份为1个月；5、6月份为3周；7、8、9月份为2周；10月份至第2年2月份，不要超过2个月。“温度是大米食味的大敌”这已是日本大米从业者已有的共识，低温存储已是主流。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-4-4,2021-4-4,金龙鱼,[300999]
"Kellogg‘s （家乐氏） 公司中国营收是否纳入金龙鱼上市公司报表？公司的品牌包括Kelloggs，Keebler，Pop- Tarts，Eggo，Cheez-It，Nutri-Grain，Rice Krispies，Special K, Murray，Austin，品客薯片",您好！我公司与家乐氏在国内设立了生产经营休闲食品的合资公司。合资公司通过我公司旗下营销公司进行销售那部分营收纳入我公司的营收范围。谢谢！,2021-4-4,2021-4-4,金龙鱼,[300999]
尊敬的董秘好！公司在2020期货衍生品大亏，公司现货价值会在2021年报体现盈利吗？公司投资价值在哪？,您好！公司采购原材料时，从下订单、运输到生产加工，需要一定的周转期，为了应对商品价格波动对公司经营业绩带来的影响，公司会通过使用期货等衍生工具开展商品套期保值业务。根据会计准则，在会计期末需要对尚未平仓的套保衍生品按市价计量并将公允价值变动计入损益，而套保对应的部分原材料及存货尚未销售故未进入当期损益，此部分现货销售预计将在2021年实现，未来业绩会随现货销售的展开而逐步转回。公司将发挥自身的品牌、渠道、规模、研发、人才等优势，秉承营养、健康、安全、美味的研发理念，持续扩展产业布局的深度和广度，为消费者提供更加丰富多元、更加营养健康的优质食品，致力于成为中国最具代表性的综合性食品集团。谢谢！,2021-4-4,2021-4-4,金龙鱼,[300999]
最新股东人数？谢谢,"您好！根据中登最新提供的数据，截止2021年3月31日，公司股东户数共计221,849 户。谢谢！",2021-4-4,2021-4-4,金龙鱼,[300999]
疫情使亚太区消费者健康意识增强，而且在家隔离及工作使煮食更频繁，即使经济不景气减少部分消费者收入，很多消费者仍愿意购买更高端健康的油类，以减轻频繁在家煮食的健康负担。高端油品需求在增加，如葵花籽油、橄榄油、稻米油等。金龙鱼目前对高端油品开发是否会加大研发投入？,您好！公司将继续发挥自身的研发优势，为消费者提供更加丰富多元、更加营养健康的优质食品。谢谢！,2021-4-4,2021-4-4,金龙鱼,[300999]
葵花籽油近期飙涨，被称乌克兰的“比特币”，并创下俄罗斯200年纪录价格。金龙鱼在欧洲有产区并设有工厂，对于葵花籽油这样的飙涨是否做好一定对冲，让老百姓在享受到葵花籽油的健康同时对于企业自身也有盈利？非常感谢。,您好！公司在欧洲产区没有工厂，公司控股股东丰益国际在乌克兰和俄罗斯设有葵籽压榨厂。为了应对商品价格波动对公司经营业绩带来的影响，公司会通过使用期货等衍生工具开展商品套期保值业务。谢谢！,2021-4-4,2021-4-4,金龙鱼,[300999]
公司与青岛能源华润燃气有限公司等合资设立了青岛能源益海热电有限公司是否已经开始运行？,您好！青岛能源益海热电有限公司是新近注册成立的，目前还未开始运行。谢谢！,2021-4-1,2021-4-1,金龙鱼,[300999]
您好，尊敬的董秘。金龙鱼旗下洁劲100洗护系列均来自天然棕榈原料，全球最大棕榈油商恰恰是金龙鱼控股股东丰益国际，在于原料供应方面有着天然的成本优势，期望在市场建设初期还是打性价比牌，让更多消费者能够有洁劲100洗护体验。非常感谢。,您好！感谢您对公司的关注！,2021-4-1,2021-4-1,金龙鱼,[300999]
金龙鱼控股股东丰益国际积极参与“一带一路”建设，在全球30多个国家和地区拥有超过900家工厂，大部分位于亚洲、非洲“一带一路”沿线，销售网络覆盖50多个国家和地区，员工超过9万名，用实际行动支持中国深化改革开放的步伐。金龙鱼已开展海外招商项目，是否也会借“道”快速拓展？非常感谢。,您好！公司基于自身发展规划，主要专注于市场空间广阔的中国境内市场。我们也相信我们的优质产品，在海外也将会非常受欢迎。未来我们可以借助丰益国际的渠道将公司优质产品推向海外市场。谢谢！,2021-4-1,2021-4-1,金龙鱼,[300999]
您好，尊敬的董秘。印度等中亚地区食用油需求量巨大，金龙鱼是否会借丰益国际渠道拓展印度（中亚）地区市场？非常感谢。,您好！公司基于自身发展规划，主要专注于市场空间广阔的中国境内市场。我们也相信我们的优质产品，在海外也将会非常受欢迎。未来我们可以借助丰益国际的渠道将公司优质产品推向海外市场。谢谢！,2021-4-1,2021-4-1,金龙鱼,[300999]
尊敬的董秘好，公司市值超5000亿，净利润60亿，2020年度分红才区区6亿，公司上市初衷不是圈钱只想要一个本土身份，公司并没有大额分红回馈广大股东，明显是与股东挣利。看看海天味业2020分红吧，这才是本土企业该做的.希望公司提高分红。谢谢,您好！公司是综合考虑公司的长远利益、全体股东的整体利益及公司的可持续发展等因素来决定分红及分红金额的。感谢您对公司的关注！,2021-4-1,2021-4-1,金龙鱼,[300999]
你好，懂秘，贵公司年报上提及的分红，颇受外界关注，各界议论纷纷，金龙鱼一个庞大的上市公司集团这点分红跟公司的形象格格不入，参考海天味业，至于股民心声还请上报董事会,您好！公司是综合考虑公司的长远利益、全体股东的整体利益及公司的可持续发展等因素来决定分红及分红金额的，我们会将您的意见反馈给董事会。感谢您对公司的关注！,2021-4-1,2021-4-1,金龙鱼,[300999]
董秘你好，2020年年报显示公司在职员工数量合计31512人，而当期领取薪酬员工总人数为35308人，二者之间人数有差异是什么原因呢，谢谢。,您好！在职员工数量为截至2020年末公司在职员工总数，当期领取薪酬员工人数包含2020年在公司领取过薪酬的员工累计数量。谢谢！,2021-4-1,2021-4-1,金龙鱼,[300999]
金龙鱼生产的粮油产品已经成为中国人日常生活中所需的重要产品，未来人们关注的不是吃饱，而是吃的更好更健康，请问金龙鱼有没有和高校或者研究机构合作，开发有利于人们保健和身体健康的高附加值保健食品,您好！公司的研发中心与包括中国粮油学会、中国营养学会、美国油脂化学家学会、上海交通大学、江南大学、扬州大学等多所机构和高校保持密切合作和交流。谢谢！,2021-4-1,2021-4-1,金龙鱼,[300999]
请谈谈贵公司在新疆的布局，以及如何抓住中伊25合作的大机会 谢谢,您好！公司在新疆设有子公司益海（昌吉）粮油工业有限公司、益海嘉里食品营销有限公司乌鲁木齐分公司，以及合资公司新疆马利食品有限公司。未来公司会根据自身发展规划来决定是否增加投资。谢谢！,2021-4-1,2021-4-1,金龙鱼,[300999]
董秘你好，2020年年报显示公司出售转让了益海嘉里英联马利（富裕）酵母科技有限公司，出售后此公司未来是否纳入财报范围，公司酵母业务是否还有其他平台，谢谢。,您好！公司转让益海嘉里英联马利（富裕）酵母科技有限公司是将其转让给公司与英联马利的合营公司，该合营公司是公司酵母业务的投资平台。谢谢！,2021-3-31,2021-3-31,金龙鱼,[300999]
消费升级不是让上海人去过巴黎人的生活，而是让安徽安庆的人有厨纸用，有好水果吃。建议多下沉345线城市社区团购产品，比如洁劲100洗衣液、香满园大米、元宝牌大豆油，这些牌子性价比极高，但在社区团购上是没有看到，这个比广告费更实在，因为不仅普及了品牌认知，增加购买粘性，农村包围城市模式一直很成功。,您好！公司在积极开拓发达城市的同时，也重视县级城市、农村、乡镇市场，公司正在积极推动渠道下沉。感谢您对公司的关注！,2021-3-30,2021-3-30,金龙鱼,[300999]
金龙鱼与世界第二大酵母公司英联马利在齐齐哈尔合资成立酵母工厂，与日本狮王合作建研洁劲100洗涤产业，与台湾百年企业丸庄酱油在江苏建厂并已地推丸庄酱油，入股美国Kellogg‘s （家乐氏），从目前产品来看，合作都是国际级并在自身行业深耕的企业，未来金龙鱼会与更多国际级企业开拓更多产品吗？,您好！公司会根据发展规划和市场需求来决定是否通过与其他企业合作来开拓产品品类。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
您好，尊敬的董秘建议旗下牛奶品牌与家乐氏产品供货社区团购平台，破局固有商超模式，通过性价比取得突破口，非常感谢。,您好！感谢您对公司的关注！,2021-3-30,2021-3-30,金龙鱼,[300999]
董秘你好，最近大豆价格上涨，对公司一季度收入影响有多大？现在公司股东人数是多少？谢谢,"您好！关于公司一季度的经营情况，请关注公司后续发布的业绩公告。根据中登最新提供的数据，截止2021年3月19日，公司股东户数共计215,054户。谢谢！",2021-3-30,2021-3-30,金龙鱼,[300999]
““绿水青山就是金山银山”，这一理念是生态文明思想的重要内容，为推动绿色发展提供了行动指南。 金龙鱼早已将这一发展理念纳入集团战略规划中，在建设发展的同时，不断加强环境管理体系建设，将绿色低碳发展理念贯彻到生产经营和发展的各个环节，加快构建绿色制造体系，立足技术创新，采用先进的新技术、新装备和新工艺推进节能减排，坚持在生产过程中合理利用资源，推动企业与环境共生发展的良性循环。”请问此报道是否属实？,您好！此报道属实。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
请问截至2020 年底，金龙鱼下属公司总共有多少家通过了环境管理体系(ISO 14001)认证？另有多少家获得了“绿色工厂”的荣誉称号？,您好！截至2020年底，公司下属56家公司通过了环境管理体系（ISO?14001）认证，21家公司获得“绿色工厂”称号。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
请问贵公司在建设发展的同时，是如何贯彻落实国家碳中和政策，将绿色低碳发展理念贯彻到生产经营和发展的各个环节，加快构建绿色制造体系？,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
董秘您好！公司为了减少原材料价格波动风险使用了期货进行套期保值，全年套期保值损失巨大，年报显示公司对大豆和棕榈油采取卖出套期保值方式锁定价格波动，请问为什么采取卖出套保模式，难道担心原材料价格跌吗！一般而言，担心未来原材料价格上涨带来原材料成本增大的风险，都会采取买入套期保值模式，实际上2020年疫情发生后全球流动性泛滥，包括农产品在内的大宗商品价格出现了巨大的上涨，但为采取了相反的套保模式？,您好！公司采购原材料时，从下订单、运输到生产加工，需要一定的周转期，为了应对商品价格波动对公司经营业绩带来的影响，公司会通过使用期货等衍生工具开展商品套期保值业务。具体的套期保值操作方式是综合考虑集团整体的油脂头寸情况、需求情况与行情预判后进行的。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
尊敬的董秘。金龙鱼与巴西，阿根廷是否采用人民币（双边本币互换协议）来结算产品，可以减少外汇兑换损失。非常感谢。,您好！基于业务的需要，公司有外币为支付的采购，为了有效减小汇率波动等因素对公司经营业绩带来的不利影响，公司使用远期外汇合约等金融衍生工具进行套期保值。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
今年2021年春节金龙鱼的暖心视频，刷屏了海外的华人圈。在海外华人圈里引起不小共鸣。一瓶稻米油，一席热腾腾的中国年夜饭，让华人时刻想到亲爱的祖国，祖国也在日益的强大。金龙鱼自2020年开始海外招商布局，今年会加大海外招商力度么？特别在华人众多地区，比如美国、澳大利亚、新西兰、欧盟、英国等地区，随着我们海外基建项目深入，大量国内产业工人在非洲扎根，建议非洲也加强力度，非常感谢。,您好！公司基于自身发展规划，主要专注于市场空间广阔的中国境内市场。我们也相信我们的优质产品，在海外也将会非常受欢迎。未来我们可以借助丰益国际的渠道将公司优质产品推向海外市场。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
我国部署实施提高制造业企业研发费用加计扣除比例等政策。金龙鱼作为科技赋能的食品加工企业是否也享受此类政策？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
请问贵公司管理层有无增持计划，股价从最高价跌浮近五折！,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
金龙鱼在2020年引入网商银行的数字供应链金融，打造数字供应链金融为经销商旺季扩大销量吃定心丸。金龙鱼未来会建自营财务管理公司么？实现产-销-贷-转-结全闭环模式，非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
特斯拉在欧洲和中国上架玻璃酒瓶（空酒瓶子），人民币卖779元，欧洲售价150英镑，可以预定，但要等6-8周。金龙鱼作为国内食品行业巨头，对于此事如何看？谷维多高端稻米油的看来还有空间。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
金龙鱼先将稻谷加工成品牌优质大米。副产品稻壳被用来发电，可替代石化燃料，节约能源，减少二氧化硫等污染气体的排放。此外，稻壳灰被用来提取白炭黑、活性炭、多晶硅等高附加值产品，且没有残渣物排放。另一项副产品米糠则被用来榨取高营养价值的稻米油，而稻米油加工过程中的副产品可以进一步深加工为多种食品、保健品原辅料。成为国家级“水稻加工循环经济标准化试点”单位。接下来对于绿色环保产业研发会继续么？,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
董秘你好，2020年报中显示小麦加工的在建产能为5627千吨，几乎接近2019年实际产能5945千吨了，产能扩张如此迅猛，请问数据是否准确，谢谢。,您好！公司2020年年报数据准确。我们的面粉市场占有率还很小，市场空间巨大。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
公司母公司剩余可供分配利润10424303139.50元。请问这个母公司怎么理解，这个钱是不是金龙鱼股份公司的,您好！母公司指的就是益海嘉里金龙鱼粮油食品股份有限公司，母公司剩余可供分配利润指的是益海嘉里金龙鱼粮油食品股份有限公司单体报表的未分配利润。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
董秘你好，2020年报中显示公司厨房食品经销模式毛利率高于直销模式的原因是什么，线上自营模式毛利率是否会高一些，谢谢。,您好！公司直销和经销模式下产品结构和销售渠道不同。另外，公司目前没有线上自营平台。谢谢！,2021-3-30,2021-3-30,金龙鱼,[300999]
小金鱼你好，我又来了 。公司厨房食分为零售，餐饮，食品工业，请问三种产品的营收比例分别是多少？可否详细披露一下。,"您好！根据公司2020年年报披露，公司零售及餐饮渠道的合计销量约1,264万吨，约占厨房食品63%左右。谢谢！",2021-3-30,2021-3-30,金龙鱼,[300999]
小金鱼你好，我又来了。公司厨房食品分为零售，餐饮，食品工业，请问这三种比例是多少？可否更加详细披露一下。谢谢回复！,"您好！根据公司2020年年报披露，公司零售及餐饮渠道的合计销量约1,264万吨，约占厨房食品63%左右。谢谢！",2021-3-30,2021-3-30,金龙鱼,[300999]
请问贵司是否与华润燃气共同成立青岛能源益海热电有限公司？主要经营包括热力生产和供应；发电、输电、供电业务；供冷服务；合同能源管理等？,您好！公司与青岛能源华润燃气有限公司等合资设立了青岛能源益海热电有限公司，主要是为了公司在当地投资的企业群供应电力和蒸汽。谢谢！,2021-3-26,2021-3-26,金龙鱼,[300999]
您好，尊敬的董秘。随着我国人口结构的变化，金龙鱼在中国深耕三十多年，未来对于我国消费者画像是否有更加清晰的认识？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
3月24日下午，中国农科院召开“科技创新引领农产品加工业高质量发展”新闻发布会，发布会上的数据显示，2020年，我国农产品加工业营业收入超过23.2万亿元，同比上年增加1.2万亿元，与农业产值之比接近2.4:1，农产品加工转化率达到67.5%。科技对农产品加工产业发展的贡献率达到63%。金龙鱼在科技赋能农产品加工上目前拥有多少专利技术？非常感谢。,您好！截至2020年12月31日，公司累计获得专利授权546项，其中发明专利共计259项。谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
您好，董秘，请问贵公司套保的品种主要有哪些？,您好！公司使用期货、远期外汇合约等金融衍生工具进行套期保值。 谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
董秘，您好！拜读了贵公司年报，总体还是在预期里。 贵公司的自有平台销售占比约为渠道的一成左右，公司是否考虑多投入点精力在这块，毕竟净利率能提高不少。目前的自有平台销售显然有很大的提升空间。 另外，期盼金龙鱼广告片能否重拍一下，更贴近各平台的受众？,您好！公司会不断的推动销售模式创新，积极探索线上线下相结合的新零售等模式引领消费升级。收到您的建议，也感谢您对公司的关注。,2021-3-25,2021-3-25,金龙鱼,[300999]
建议金龙鱼与中国中免合作开展免税店购物项目，推介金龙鱼高端产品。如乳玉皇妃大米、金龙鱼高端谷维多稻米油、??欧丽薇兰 Olivoilà  橄榄油 、亚麻籽油、河套小麦粉等。非常感谢。,您好！收到您的建议，也感谢您对公司的关注！,2021-3-25,2021-3-25,金龙鱼,[300999]
金龙鱼今年是否会参展于2021年5月7日~10日在海南省海口市举行的首届中国国际消费品博览会？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
您好，尊敬的董秘。金龙鱼海外进口常年与中远海控（COSCO）、马士基（Maersk）、地中海航运公司（Mediterranean Shipping Company）、达飞轮船（CMA-CGM）、常青线（Evergreen Line）、美国总统轮船有限公司（American President Lines Ltd.）等有合作么？是否有一定优惠协议价？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
您好，公司这个分红出于什么目的，2020面未分配利润还有多少,您好！公司是综合考虑公司的长远利益、全体股东的整体利益及公司的可持续发展等因素来决定分红及分红金额的。关于2020年未分配利润，请参照公司已经发布的2020年年度业绩公告。谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
在今年2月份时，国际高粱价格同比上涨了82.1％，国际玉米价格同比上涨了45.5%，国际小麦价格同比上涨了19.8%。主要粮食作物涨幅如此巨大，金龙鱼是否会对2020年Q4套保损益会有一定修正？非常感谢。,您好！公司2020年的财务报表已经过审计。谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
金龙鱼参股成立热电公司上热搜，从已有新闻上看，金龙鱼在广东还投资建设天燃气等绿色能源产业，未来金龙鱼在绿色低碳能源投资比重会逐渐加大么？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
目前金龙鱼旗下洁劲100产品在商超，电商平台上货需待加强，目前各大商超基本还是蓝月亮、超能、立白、雕牌为主的铺货。金龙鱼与立白进行了战略合作协议签署是否在洗涤日化产业会有更大的发力空间？,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
董秘你好，今天看到公司2020年分红预案，实话说分红较少，公司是否因为加大工厂产能布局、品类扩张、丰厨中央厨房等有大量投资资金需求，谢谢。,您好！公司是综合考虑公司的长远利益、全体股东的整体利益及公司的可持续发展等因素来决定分红及分红金额的。谢谢！,2021-3-25,2021-3-25,金龙鱼,[300999]
董秘你好，金龙鱼是否能与知名网络视频平台合作或者赞助拍摄制作一档类似中华厨艺大赛的综艺节目，通过海选主厨或者明星学员或者总决赛等表现形式吸引年轻一代人群关注，并获得家庭主妇的关注，作为营销宣传旗下各种厨房食品，相信通过各种创意能获得更好的营销效果，类似于多年前东方卫视的《顶级厨师》及央视财经的《厨王争霸》等，但感觉不如知名网络视频平台的现象级网红综艺的关注度和重复播放量大，供参考。,答：您好！收到您的建议，也感谢您对公司的关注！,2021-3-25,2021-3-25,金龙鱼,[300999]
董秘你好，为了了解公司信息，浏览了金龙鱼官网、益海嘉里官网以及益嘉福利社等微信公众号，在获得了一些文章实用信息的同时也发现贵司在线上自营商城渠道、官网以及微信公众号建设方面还有改进空间，可对比参考京东商城、华为商城、中粮集团官网等，以便符合世界五百强子公司本土化气质，还能促进公司线上渠道自营业务开展，谢谢！,您好！已将您的建议转达给相关部门，也感谢您对公司的关注！,2021-3-23,2021-3-23,金龙鱼,[300999]
请问金龙鱼未来在碳中和上有哪些计划和措施，能做哪些贡献，谢谢,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-23,2021-3-23,金龙鱼,[300999]
你好！请问贵司有没有在做辣椒酱、火锅底料等产品？,您好！公司已经计划进入复合调味料领域，公司会根据业务发展规划、市场需求等因素决定具体产品品类。关于公司新产品的情况，请关注公司后续的产品发布等营销信息。谢谢！,2021-3-23,2021-3-23,金龙鱼,[300999]
农业在互联网高速发展的过程中人们容易忽视乃至遗忘它。事实上数字化、智能化可以迅速为其注入巨大活力，让这个很多人以为经年不变的行业爆发出生机。金龙鱼可以是一家农业巨头科技公司通过研发、制造、推广先进的无人化农业技术，对农业生产各环节进行数字化作业、精细管理，推动农业的“低碳化”。非常感谢。,您好！感谢您对公司的关注！,2021-3-23,2021-3-23,金龙鱼,[300999]
进入今年后，多数主要农产品价格总体上仍处于上升态势。联合国粮农组织汇编的食品价格指数已经连续九个月上扬，在2月份达到116点，这是2014年7月份以来的最高水平。 具体来看，2月份糖和植物油的涨势尤为强劲，主要谷物价格与去年同期相比，涨幅显著。作为金龙鱼控股股东本身是以糖和植物油起家，相信能够更好的服务广大百姓。非常感谢。,您好！感谢您对公司的关注！,2021-3-23,2021-3-23,金龙鱼,[300999]
今年乳制品价格指数连续九个月上升，已经接近40个月的高点。请金龙鱼与控股股东加大纽麦福牛奶进口量，来平抑市场波动，非常感谢。,您好！感谢您对公司的关注！,2021-3-23,2021-3-23,金龙鱼,[300999]
贵司一季度财报何时公示。相比去年疫情，今年应该营收有较大提高吧！,您好！公司将在不晚于2021年4月底之前发布2021年一季度业绩报告，请您届时关注。谢谢！,2021-3-23,2021-3-23,金龙鱼,[300999]
请问董秘，贵公司一季度业绩何时出来？谢谢。,您好！公司将在不晚于2021年4月底之前发布2021年一季度业绩报告，请您届时关注。谢谢！,2021-3-23,2021-3-23,金龙鱼,[300999]
食品饮料消费2021新趋势，健康植物基饮品受宠。金龙鱼此前有在回复投资者提问中有提供植物肉原料等产品，未来会加大植物基原料的研发，并提供与广大合作商么？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-23,2021-3-23,金龙鱼,[300999]
请问上市募集的资金是否已全部投资到位？,您好！关于公司募集资金的使用情况，请关注公司后续发布的相关公告。谢谢！,2021-3-21,2021-3-21,金龙鱼,[300999]
请问一下公司受大豆等原材料价格，对利润有很大的影响，如何在这方面维护股东利益呢！,您好！公司采购原材料时，从下订单、运输到生产加工，需要一定的周转期，为了应对商品价格波动对公司经营业绩带来的影响，公司会通过使用期货等衍生工具开展商品套期保值业务。公司也会持续进行产品结构调整、产品升级，增加更多高附加值、高毛利率的产品，以减少原料价格波动对公司利润的影响。谢谢！,2021-3-21,2021-3-21,金龙鱼,[300999]
中国今年前两个月大幅提高农产品进口以弥补国内供应短缺，1-2月玉米进口量为一年前的五倍以上。金龙鱼2021Q1是否会增加农业性贷款比率？,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-21,2021-3-21,金龙鱼,[300999]
公司管理层，在体外有一个公司：上海丰海投资股份有限公司。牛余新（副总裁），穆彦魁（总裁）是该公司主要股东。其余股东粗略查询，很多是金龙鱼在职员工，例如涂长明，陈波等。能否说明下该公司与上市公司之间的联系，是否会有损害上市利益的情况？,您好！上海丰海投资股份有限公司是我公司的关联公司，与我公司没有业务往来。也不存在损害公司利益的情况。谢谢！,2021-3-21,2021-3-21,金龙鱼,[300999]
尊敬的董秘，您好！请问一下，2020年报贵司会分红吗？,您好！公司将综合考虑公司的长远利益、全体股东的整体利益及公司的可持续发展等因素，并依据公司章程与有关规定决定是否分红及分红金额，请您关注公司后续发布的年度报告。谢谢！,2021-3-21,2021-3-21,金龙鱼,[300999]
尊敬的董秘，您好！请问一下，贵司截止到2021年3月20日，贵司股东人数有多少？,"您好！根据中登最新提供的数据，截止2021年3月19日，公司股东户数共计215,054户。谢谢！",2021-3-21,2021-3-21,金龙鱼,[300999]
在公司招股说明书中，厨房食品2017/2018/2019年产量分别为1309/1440/1527万吨，销量分别为1512/1740/1933万吨，销量长期大幅度超越产量，请问如何理解？,您好！根据公司招股书披露，报告期内，公司销售的部分产品是向供应商直接采购并对外销售的，因此这期间的产品销量高于产量。谢谢！,2021-3-21,2021-3-21,金龙鱼,[300999]
尊敬的董秘，请问一下贵司的第一季度业绩怎么样？出年报的时候，会不会有第一季度的业绩快报？股价跌了这么多了，请问一下贵司是否有任何维稳股价的措施？谢谢,您好！公司将在不晚于2021年4月底之前发布2021年一季度业绩报告，请您届时关注。公司股票二级市场的表现是由市场来决定的，受到诸多因素的影响，我们无法直接决定股票的走势。公司管理层会持续维护全体股东利益，认真做好各项经营工作，希望以良好的业绩回报广大投资者。谢谢！,2021-3-18,2021-3-18,金龙鱼,[300999]
您好，尊敬的董秘。建议金龙鱼学习菜鸟驿站等模式，开启金龙鱼粮油食品小店计划，打造安心粮油食品小店，解决目前大量亟需就业人口，同时也方便居民日常米面油酱醋购买，配送。非常感谢。,您好！收到您的建议，也感谢您对公司的关注！,2021-3-18,2021-3-18,金龙鱼,[300999]
据农业农村部组织全国农作物病虫害测报网监测，随着气温回升，小麦条锈病扩展速度显著加快，草地贪夜蛾也进入活跃期，重发流行态势明显。目前，小麦条锈病已在湖北、陕西、河南、甘肃、云南、四川、贵州、重庆等8个省份232个县区发生215万亩，为近10年来第三重发年份。金龙鱼作为粮油龙头应有准备，非常感谢。,您好！感谢您对公司的关注！,2021-3-18,2021-3-18,金龙鱼,[300999]
请问公司在全球同行业中金龙鱼公司排名第几？,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-18,2021-3-18,金龙鱼,[300999]
董秘您好，请问未来金龙鱼会不会开发具有保健功能的健康食品，让人们在食用金龙鱼产品的同时能够起到预防疾病的效果,您好！公司未来会持续研发新品。针对不同人群的消费需求推出更多营养、健康、美味的餐桌食品，同时结合各地的优势和风味，研发具有当地特色并贴合当地口味的厨房食品，为公司布局细分市场提供强有力的技术与产品支持。谢谢！,2021-3-18,2021-3-18,金龙鱼,[300999]
通过中央厨房，益海嘉里将会加强扩大与麦当劳、肯德基（百胜集团）、正新、德克士、汉堡王等知名餐饮连锁企业的战略合作么？非常感谢。,您好！公司的中央厨房项目目前处于筹建期。公司会根据发展规划和市场需求来决定是否与其他企业进行战略合作。感谢您对公司的关注！,2021-3-18,2021-3-18,金龙鱼,[300999]
央视新闻报道了，315央视镜头实地探访金龙鱼“武汉工厂”，并以“透明工厂”形式对消费者开放。2020年4季度金龙鱼上市，建议金龙鱼开展半年或一年股东开放日活动，让投资者对金龙鱼有更直观认识。非常感谢。,您好！收到您的建议，也感谢您对公司的关注！,2021-3-18,2021-3-18,金龙鱼,[300999]
尊敬的董秘，你好！请问一下截止3月17日，股东人数有多少？还有，股价跌这么多，是不是有什么更大的利空？还有2021年的第一季度业绩怎么样？增长幅度怎么样？,"您好！根据中登最新提供的数据，截止2021年3月10日，公司股东户数共计215,852户。公司股票二级市场的表现是由市场来决定的，受到诸多因素的影响，我们无法直接决定股票的走势。公司管理层会持续维护全体股东利益，认真做好各项经营工作，希望以良好的业绩回报广大投资者。关于公司一季度的经营情况，请关注公司后续发布的业绩公告。谢谢！",2021-3-18,2021-3-18,金龙鱼,[300999]
