字段1,字段2,字段3,字段4,文本,文本1
"
							:上汽集团(600104)贵司在处理质量朗逸问题中也是表现出傲慢的态度，为何让事情发酵而没有第一时间出来方案？
						","
							谢谢关注。
						",2022年01月26日 08:43,2022年02月11日 16:46,上汽集团,(600104)
"
							:上汽集团(600104)贵司有没有新的代工项目再谈，如特斯拉，或其它品牌，请贵司正面回复，不要谢谢关注或其他含糊不清的回答，有就是有，没有就是没有，
						","
							公司严格履行信息披露义务，未有应披露而未披露的事项，公司信息敬请以公司在指定媒体和网站披露的公告信息为准。
						",2022年01月26日 08:43,2022年02月11日 16:46,上汽集团,(600104)
"
							:上汽集团(600104)贵司对于投资者为何如此傲慢，回复投资者提问总是谢谢关注，这是不是贵司该部门人员的失职！贵司说一直有与投资者密切沟通，请问贵司沟通的结果是联合机构一同收割中小投资者吗？贵司的领导在稳定二级市场中做了些什么，可以告知下我们这些中小投资者吗，贵司二级市场表现是严重异常于同市场的其它厂家，才让广大投资者异常愤怒，请贵司正面的回答问题，不要一直谢谢关注。
						","
							公司经营稳健，正在并将继续努力把握市场机遇，持续提升经营质量，以更好的经营业绩回应股东期盼。
						",2022年01月26日 08:43,2022年02月11日 16:46,上汽集团,(600104)
"
							:上汽集团(600104)上汽集团(600104)贵司口口声声说要加强与二级市场沟通，每次没问关键话题就是不正面回复，四个字谢谢关注，遮遮掩掩，说的跟做的不一致啊你们，规格到底还是一种傲慢的态度，这种态度不可取，就像大家中小股东最关心的2021年的业绩快报什么时候公布，你不正面回复，大家关心的前几天互联网上发布的，上海市政府推动上次试点OEM ,为什么不正面回复，你们这么傲慢的吗？
						","
							请参阅前面同一问题的回复。
						",2022年01月26日 08:42,2022年02月11日 16:43,上汽集团,(600104)
"
							:上汽集团(600104)贵司口口声声说要加强与二级市场沟通，每次没问关键话题就是不正面回复，四个字谢谢关注，遮遮掩掩，说的跟做的不一致啊你们，规格到底还是一种傲慢的态度，这种态度不可取，就像大家中小股东最关心的2021年的业绩快报什么时候公布，你不正面回复，大家关心的前几天互联网上发布的，上海市政府推动上次试点OEM ,为什么不正面回复，你们这么傲慢的吗？
						","
							尊敬的投资者，您好,公司真诚地与投资者进行沟通交流，严格按照相关规定做到谨慎、客观，以事实为依据，如涉及公司重大事项，请您关注公司公告。
						",2022年01月25日 10:23,2022年02月11日 16:42,上汽集团,(600104)
"
							:上汽集团(600104)董秘好，上汽集团2021年业绩预报大概会在什么时候出？谢谢
						","
							尊敬的投资者，您好，公司2021年度业绩将按照相关规定于2022年3月25日披露，敬请关注相关公告。
						",2022年01月25日 09:44,2022年02月11日 16:42,上汽集团,(600104)
"
							:上汽集团(600104)董秘好，上汽乘用车新能源汽车12月销量下滑的具体原因是什么。谢谢
						","
							尊敬的投资者，您好，2021年12月上汽乘用车公司单月销量达10.5万辆，实现连续三个月破十万大关，其中新能源车销量为1.48万辆，环比增长22.5%；2021年上汽乘用车全年销售80万辆，同比增长22%，创销量历年新高，其中新能源车实现销售16.1万辆，同比增长107%，渗透率超过20%，超过行业平均水平。
						",2022年01月25日 09:18,2022年02月11日 16:41,上汽集团,(600104)
"
							:上汽集团(600104)氢能源汽车，中国迄今为止上汽是走在最前面的，是从0到1全产业链全自主，这些作为投资者看在眼里，很多不知名公司实际上只是会制造其中的某个零件就能把股价炒的好几倍，但是那些公司的产品相比上汽的氢能源技术，他们就是小喽喽了那些，你们应该学学人家怎么做市值管理的。不能只顾着低头做产品和技术好不啦
						","
							尊敬的投资者，您好，感谢您的建议，公司将以推进捷氢科技分拆上市为契机，加快氢能和氢燃料电池的产业化和商业化进程，持续提升核心技术能力和市场竞争力，同时增进与投资者的沟通交流，让公司的价值得到更好的体现。
						",2022年01月25日 09:04,2022年02月11日 16:39,上汽集团,(600104)
"
							:上汽集团(600104)汽车行业可替代性超低，汽车除了技术沉淀、专利沉淀，经济实力沉淀重中之重，售后维修是最大的壁垒之一，比如所谓的那些新势力，人家只是利用好了网络新闻宣传，实际出毛病了维修起来不方便，那些车主也是忍气吞声罢了，而且还只能任由要价，这点上，上汽有无可披靡的优势，看好你们哦！
						","
							尊敬的投资者，您好，感谢您对公司的肯定。
						",2022年01月25日 09:03,2022年02月11日 16:39,上汽集团,(600104)
"
							:上汽集团(600104)公司的官网是找的那里做的啊，太平易近人了！ 作为世界500强第60位的骄傲公司，应该把网站整体水平也重做上去，官网就是面对世界的脸。
						","
							尊敬的投资者，您好，感谢您对上汽集团的关注和建议，公司已经开始结合用户需求着手制定改版方案，敬请期待。
						",2022年01月25日 09:01,2022年02月11日 16:38,上汽集团,(600104)
"
							:上汽集团(600104)临近年关，很多人过年前会买车，过年有面儿，上汽应该把握机会，加大宣传，充分利用互联网，新闻推送，新媒体等大力度宣传才行
						","
							尊敬的投资者，您好，感谢您的建议。
						",2022年01月25日 09:01,2022年02月11日 16:38,上汽集团,(600104)
"
							:上汽集团(600104)股价不指望了，能不能今年提高下分红？
						","
							尊敬的投资者，您好，根据《公司章程》中关于利润分配政策的规定：“公司年度内现金分红总额（包括中期已分配的现金红利）不低于当年度经审计合并报表归属于上市公司股东的净利润的百分之三十。公司当年度实施股票回购所支付的现金视同现金股利。”公司将充分考虑对投资者的回报并兼顾公司的可持续发展，合理制定分红方案。
						",2022年01月21日 17:07,2022年02月11日 16:38,上汽集团,(600104)
"
							:上汽集团(600104)“鲲”概念车是PPT车，还是有真车？有量产计划吗？如有，2028年前有可能出样车吗？
						","
							尊敬的投资者，您好，“鲲”是上汽无人驾驶新能源概念车，于2021年10月在迪拜世博会亮相，集生物智能交互、光合作用能源、零重力座椅、全息影像交互、自动驾驶等先进技术于一身，展现未来不受空间限制、人车环境融合共生的智慧出行美好画面，“鲲”的亮相赢得了多家海外媒体争相报道。
						",2022年01月19日 08:36,2022年01月24日 17:49,上汽集团,(600104)
"
							:上汽集团(600104)据获悉：上海将推动上汽探索试点OEM模式？是上汽试点接特斯拉等新势力的OEM订单吗？是利用闲置产能吗？另，将推动华为智能汽车方案总部实体化，会加速与上汽灵魂的竞争，还是会互补？
						","
							谢谢关注。
						",2022年01月19日 08:42,2022年01月24日 17:49,上汽集团,(600104)
"
							:上汽集团(600104)董秘你好！有公司的竞争对手的新车型，搭载流媒体后视镜、HUD、域控制器等先进的装备，请问公司产品是否有相应规划？是否会在主力车型上搭载以获得更多的市场份额？
						","
							尊敬的投资者，您好，公司新产品将加快先进技术装备的上车应用，感谢您的关注和建议。
						",2022年01月20日 08:54,2022年01月24日 17:49,上汽集团,(600104)
"
							:上汽集团(600104)网上投资者都在说买谁家的股挣钱了就买他家的车并力挺像比亚迪长城。而上汽投资者恰好相反连跌三年是不挣上汽的钱不走挣了上汽的钱还不买上汽的车，为什么会这样？请正面回答
						","
							尊敬的投资者，您好，公司经营稳健，将努力把握市场机遇，持续提升经营质量，以更好的经营业绩回应股东期盼。
						",2022年01月20日 13:49,2022年01月24日 17:49,上汽集团,(600104)
"
							:上汽集团(600104)【强烈建议上汽集团官网改版】 官网是公司面子和里子完美融合体，轻轻一点，高低立现，官网一斑，可窥公司全豹，主页第一版不都是应该留给产品吗？第一版最显眼位置不都是应该给最靓的那款车吗？强烈建议虚心学习特斯拉、苹果、丰田官网！
						","
							尊敬的投资者，您好，非常感谢您对公司的关注和建议。
						",2022年01月17日 18:18,2022年01月24日 17:49,上汽集团,(600104)
"
							:上汽集团(600104) 网上谣传上汽之所以不涨，是因为贵公司管理层不希望它涨所以无心市值管理。并列出：第一12月份低于净值居然一股不回购；第二往年都是1月10号会出预报而今年都到17号了还没出可能暴雷等等。请董秘以辟谣别谢谢关注
						","
							尊敬的投资者，您好，公司经营稳健，现金流健康，如果出现重大事项，一定会按照相关规定，履行信息披露义务。
						",2022年01月17日 13:49,2022年01月24日 17:49,上汽集团,(600104)
"
							:上汽集团(600104)董秘您好，针对您对股民的回复：上市公司股价波动受多重因素影响，目前公司市值并未充分反映公司的应有价值。
个人有一些提升市值的建议，希望能转达给管理层。
1：分拆捷氢科技科创板上市以及分拆其他公司上市，给原股东自愿进行分拆新股配售，可以引起资本市场的关注，也让小股东享受上汽集团带来的福利
2：能不能像万达电影一样，在给股东分红的基础上，再增加一些其他福利
比如：（赠送能在上汽集团以及子公司的消费券)
						","
							尊敬的投资者，您好，感谢您的建议。
						",2022年01月17日 10:47,2022年01月24日 17:42,上汽集团,(600104)
"
							:上汽集团(600104)汽车板块为什么老是垫底？春节临江车市应该是旺季，2021年年报什么时间预披露
						","
							尊敬的投资者，您好，2021年年报预计于2022年3月25日披露，敬请关注公司公告。
						",2022年01月14日 13:45,2022年01月24日 17:42,上汽集团,(600104)
"
							:上汽集团(600104)董秘好，上汽乘用车12月销量同比下滑的原因是什么？
						","
							尊敬的投资者，您好，上汽乘用车2021年12月销量10.5万辆同比增长1.8%，全年累计销量突破80万辆同比增长21.72%，详情请查阅公司于2022年1月7日发布的产销快报。
						",2022年01月14日 09:18,2022年01月24日 17:41,上汽集团,(600104)
"
							:上汽集团(600104)网上不少新闻媒体网站经常出现针对上汽集团的自媒体黑嘴，特别针对上汽大众品牌抹黑的最多，评论时常还有很多人跟帖造势，请问公司有没有注意某些媒体可能存在恶意，有没有积极采取措施维护公司合法形象？有没有像同行那样采用举报奖励办法，让恶意抹黑行为付出代价？另外公司维持正常合理的股价有利于维护公司健康形象，股东更愿意积极为公司发言献策及驳斥举报恶意抹黑者。
						","
							尊敬的投资者，您好，长期以来，公司遵照上市公司相关规定积极主动发布公司经营动态，让投资者和广大消费者及时了解公司及下属企业的经营状况，感谢您的关注和建议。
						",2022年01月14日 09:12,2022年01月24日 17:41,上汽集团,(600104)
"
							:上汽集团(600104)请问公司合资的上汽英飞凌芯片半导体公司资料很少，这公司有哪些类型的半导体产品，在国内汽车芯片半导体行业地位如何，这半导体芯片合资公司有打算生产更多类型的汽车芯片吗？
						","
							敬的投资者，您好，上汽英飞凌汽车功率半导体（上海）有限公司是由上汽集团与英飞凌公司合资设立，专业从事车用IGBT模块的应用开发、生产及销售。其产品等详情可查阅该公司官网：www.siapm.com.cn。
						",2022年01月14日 09:03,2022年01月24日 17:40,上汽集团,(600104)
"
							:上汽集团(600104)请问，公司破净了，为啥回购扭扭捏捏
						","
							尊敬的投资者，您好，相关法律法规对于回购股份设置了“回购窗口期”要求，公司回购股份一直遵守相关要求，并根据市场情况实施回购，具体请留意公司每月发布的回购进展公告。
						",2022年01月13日 14:00,2022年01月24日 17:40,上汽集团,(600104)
"
							:上汽集团(600104)您好，请问，奥迪项目什么时间投产？谢谢
						","
							尊敬的投资者，您好，上汽大众全新奥迪A7L 55TFSI已于2022年1月1日起正式交付，45TFSI开启预订，售价45.97万元至50.77万元，详情请关注“上汽奥迪”官方微信公众号或上汽奥迪官方网站www.saic-audi.cn。
						",2022年01月13日 13:41,2022年01月24日 17:40,上汽集团,(600104)
"
							:上汽集团(600104)董秘 你好！请问公司能尽快发布一下集团的业绩快报吗？
						","
							尊敬的投资者，您好，公司前三季度归属上市公司股东的净利润为203.5亿元，同比增长22.2%，公司将严格按照有关要求披露信息，感谢您的关注和建议。
						",2022年01月13日 13:10,2022年01月24日 17:40,上汽集团,(600104)
"
							:上汽集团(600104) 整车板块也好新能源也好这三年翻了好几番，而上汽逆市下跌三年。在股东大会被连怼三年被质疑，而贵公司董事长不服说要跟BBA比结果BBA也两年也连破新高，请问董秘为什么会这样？不要谢谢关注正面回答
						","
							尊敬的投资者，您好，公司经营稳健，面对重构中的行业竞争格局，将继续加快创新转型，相信经过努力一定会让公司价值得到充分体现。
						",2022年01月13日 11:03,2022年01月24日 17:38,上汽集团,(600104)
"
							:上汽集团(600104)非常赞同陈总掌握灵魂在自己手中，公司牢牢把握把握智能网联和三电技术，掌握核心技术才能赢得未来。同时也要和华为这种优秀企业合作，优势互补。高端有智己非凡扛旗，同时要加强抢占中端新能源车市场份额，清晰明确的方向定位。
						","
							尊敬的投资者，您好，非常感谢您对公司的肯定和建议。
						",2022年01月13日 08:45,2022年01月24日 17:38,上汽集团,(600104)
"
							:上汽集团(600104)智能网联系统生态系统公司现在做到什么程度？公司拥有完整的汽车零部件和零束软件子公司，充分利用这些有优势做到软硬件完美结合，构建坚实的技术堡垒，尽快想出一种商业模式吸引让开发者为生态添砖加瓦。，没有应用的系统是空洞的。
						","
							尊敬的投资者，您好，公司通过建设软件、云计算、人工智能、大数据、网络安全等“五大中心”，实现了技术底座的战略布局，并已初步形成了由中央集中式和域控制电子架构、SOA软件平台、智能车数据工厂、人工智能算法和智能芯片，以及全栈OTA和网络安全方案等所构成的“云管端”一体化全栈式智能汽车解决方案。非常感谢您的建议。
						",2022年01月13日 08:45,2022年01月24日 17:37,上汽集团,(600104)
"
							:上汽集团(600104)现在新势力造车来势汹汹，必将分羹传统汽车市场份额。传统汽车拥有优秀的造车工艺与技术，在安全性方面我还是相信具有悠久的造车车企。智能手机革命时期，功能机时代过来的华为就做的很好，荣耀学着小米同时拥有功能机时代优秀得东西完美结合，公司在智能汽车领域也颇有和当时的酷派华为相似，不要做成酷派让投资者失望，要学习新势力造车优秀的东西，扬长避短。
						","
							尊敬的投资者，您好，感谢您的建议。
						",2022年01月13日 08:45,2022年01月24日 17:37,上汽集团,(600104)
"
							:上汽集团(600104)每个卖的好产品都有其特色创新之处，长城有坦克，显示其硬派越野。公司是否可以开发一个装甲系列主打防撞安全性能优越的特色。
						","
							尊敬的投资者，您好，感谢您的建议。
						",2022年01月13日 08:33,2022年01月24日 17:37,上汽集团,(600104)
"
							:上汽集团(600104)每个公司都爱惜自己的名誉，作为上汽的小股东，最近我发现UC浏览器上的大鱼号：（路咖汽车
）1月11发文摸黑公司名誉，是否采取正当行动来打击惩罚这些黑嘴。
						","
							尊敬的投资者，您好，感谢您的关注和建议，我们会将您的意见和建议转达给相关部门。
						",2022年01月13日 08:31,2022年01月24日 17:37,上汽集团,(600104)
"
							:上汽集团(600104)同在一个市场中，上汽股价明显落后于其他同业，请问是什么原因？公司经营是否正常？是否有雷？
						","
							尊敬的投资者，您好, 公司经营稳健，现金流健康，当前市值未能充分反映公司的价值，公司会继续努力，持续提升经营质量，让公司价值得到更好地体现。
						",2022年01月12日 14:50,2022年01月24日 17:35,上汽集团,(600104)
"
							:上汽集团(600104)飞凡汽车作为上汽集团的新能源子品牌，上汽最为国内的的龙头企业虽然股价拉胯。但网上传言飞凡汽车12月份只卖了300多辆这肯定是假销量，请董秘公布出12月的销量以辟谣
						","
							尊敬的投资者，您好，感谢您对公司的关注，飞凡汽车2021年12月销售2500辆左右。
						",2022年01月12日 12:39,2022年01月24日 17:35,上汽集团,(600104)
"
							:上汽集团(600104) 贵公司涨的时候是板块“龙头”跌的时候也是板块龙头，为什么会这样？别谢谢关注了
						","
							尊敬的投资者，您好，公司经营稳健，面对行业新的竞争格局，公司还将继续努力把握市场机遇，持续提升经营质量，同时加强与资本市场的沟通，让投资者充分了解公司价值，我们相信公司的市值会回归价值。
						",2022年01月12日 10:54,2022年01月24日 17:35,上汽集团,(600104)
"
							:上汽集团(600104)公司一直在强调2级市场未反应公司实际价值，建议是否卖身给比亚迪，或者要约收购所有流通股份退市？再重新找个能实现公司价值的地方上市？
						","
							谢谢关注
						",2022年01月12日 10:51,2022年01月24日 17:34,上汽集团,(600104)
"
							:上汽集团(600104)建议贵公司全部回购二级市场所有流通股后体面退市吧，长期破净值对品牌影响太大了。贵公司有没有具体的退市计划？
						","
							谢谢关注
						",2022年01月12日 08:33,2022年01月24日 17:34,上汽集团,(600104)
"
							:上汽集团(600104)关于受到芯片影响销量问题，公司是否考虑自研芯片填补这个空缺市场。自研芯片销路问题解决又可以带来新的业务增长点，一举多得。
						","
							尊敬的投资者，您好，感谢您对公司的关注和建议，在车规级芯片国产化工作方面，公司在集团层面结合重点项目明确了大算力芯片和 MCU 芯片的国产化策略，下属企业已经或正在加快实现车规级芯片的国产化替代。
						",2022年01月10日 09:41,2022年01月24日 17:32,上汽集团,(600104)
"
							:上汽集团(600104)尊敬的董秘您好，saicmotor@saic.com.cn 这是你们的邮箱地址吗？发过去的邮件好像石沉大海，没有反馈。是这邮箱地址错了？
						","
							尊敬的投资者，您好，该邮箱地址为公司对外披露的投资者公共邮箱，有专人处理与投资者相关的邮件，您的邮件未得到反馈的情况可拨打公司投资者热线021-22011138进行沟通。
						",2022年01月10日 09:30,2022年01月24日 17:32,上汽集团,(600104)
"
							:上汽集团(600104)董秘你好，去年上汽有关智能汽车的灵魂和躯壳之说被很多人误解，随着一些躯壳公司在和他人合作后，失去自主性，且卖车时不被所谓合作方提起，显示了上汽在智能车发展上拥有自主灵魂的无比正确性。但是，有些人还是质疑上汽的智能化使用的是美国英伟达和英特尔的技术和算力芯片，请问，上汽这一年多在智能座舱，智能驾驶算法和算力芯片上有没有自主创新结果，或者和国内车载芯片厂商有更深入的国产产品合作？
						","
							尊敬的投资者，您好，在车规级芯片国产化工作方面，公司在集团层面结合重点项目明确了大算力芯片和 MCU 芯片的国产化策略，下属企业已经或正在加快实现车规级芯片的国产化替代；在软件能力方面，零束科技完成了银河全栈 1.0 方案开发，并以公司改制为契机，加快提升“软件定义汽车” 能力。
						",2022年01月10日 09:23,2022年01月24日 17:32,上汽集团,(600104)
"
							:上汽集团(600104)尊敬的董秘您好，当前网络信息安全极为重要，请问贵公司日常办公采用了国产CPU+国产整机PC吗？
						","
							尊敬的投资者，您好，2021年12月上汽集团荣获“2021年度上海市网络安全工作先进单位”称号，公司积极拓展与合作伙伴及上下游企业的网络安全生态体系，加强上汽赤霄网络安全实验室在安全标准规范、攻防技术、安全研发、安全运营等领域的技术研究与产品输出，同时，公司已将网络安全技术融入整车产品开发流程中，打造可保障用户隐私安全、数据安全、产品安全的“网络安全底座”，提升智能汽车“云管端”一体化安全水平。
						",2022年01月04日 10:11,2022年01月07日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)请问董秘有没有去各大论坛看过上汽投资者对贵公司的感官？都是一边倒没什么好话为什么会出现这种状况有没有想过什么原因？请正面回答不要谢谢关注这些空话，建议贵公司管理层去看下各大论坛新闻对上汽貌似都是充满恶意的评论
						","
							公司真诚对待每一位股东的批评和建议，我们相信通过不懈的努力，一定会让公司价值得到更好的体现。
						",2021年12月31日 09:03,2022年01月07日 17:29,上汽集团,(600104)
"
							:上汽集团(600104)请对2021年12月份未进行回购操作进行说明，是否是认为股价存在较大下行空间未操作，还是用于回购的资金出现问题，还当出回购计划为故意夸大？
						","
							尊敬的投资者，您好，公司严格遵守相关法律法规，合规合法地在回购期限内根据市场情况择机做出回购决策，并根据回购股份事项进展情况及时履行信息披露义务，详情敬请查阅公司于2021年9月10日发布的《关于以集中竞价交易方式回购公司股份方案的公告暨回购报告书》。
						",2022年01月06日 12:18,2022年01月07日 17:16,上汽集团,(600104)
"
							:上汽集团(600104)请问现在智己和非凡的销量是多少？
						","
							尊敬的投资者，您好，2021年12月26日200台智己L7 Beta体验版正式下线，今年一季度将开始批量交付。
R汽车2021年尚处于爬坡阶段，今年首款基于“R-TECH高能智慧体”打造的中高端智能电动产品飞凡R7预计于年中交付，敬请关注。
						",2022年01月06日 10:41,2022年01月07日 17:16,上汽集团,(600104)
"
							:上汽集团(600104)继一条未完成年度目标的回复：2020年疫情之后，21年的销售目标不是经过专业团队预测的吗。大集团制定目标的时候，没有考虑到疫情的影响吗，没有做芯片会受影响的预估吗。疫情不是万金油。其他厂商为何可以完成年度目标任务呢。你们完不成就一堆解释，目标是拿来看的？没有完成就解释一下就完事了，请拿出处理措施！！不痛不痒解释一下，还是投资者买了单！那每年都搞假大空好了。建议今年销售定1000万辆，利润翻倍！
						","
							尊敬的投资者，您好，2021年因受车用芯片全球供应短缺制约，上汽集团整车生产受到较大影响，产品供给无法充分满足市场需求，导致全年销量完成低于年初计划。谢谢关注。
						",2022年01月06日 09:31,2022年01月07日 17:06,上汽集团,(600104)
"
							:上汽集团(600104)贵司好,请问可否将每个月R品牌和智己汽车销量单列？非常感谢。
						","
							尊敬的投资者，您好，感谢您的建议。
						",2022年01月05日 16:52,2022年01月07日 17:06,上汽集团,(600104)
"
							:上汽集团(600104)捷氢什么时候上市
						","
							尊敬的投资者，您好，捷氢科技分拆上市预案已经公司第八届董事会第六次会议审议通过，尚需公司股东大会审议通过，详情请查阅公司于2021年11月26日发布的公告，后续进展公司将依法合规披露，敬请关注。
						",2021年12月31日 08:52,2022年01月07日 17:09,上汽集团,(600104)
"
							:上汽集团(600104)这么牛的汽车公司，你说你无论中国市场牛也好，出口国外市场牛也好，用户口碑牛也好，你们更新换代超前的节奏牛也好，别只顾着低头造汽车，也得抬头把市值搞的牛起来，这样走到哪里都是带光的，最亮的那个就是你。真心话
						","
							尊敬的投资者，您好,感谢您的关注和建议。
						",2021年12月30日 09:01,2022年01月07日 17:09,上汽集团,(600104)
"
							:上汽集团(600104)请问贵公司董事长对上汽今年在股市的表现如何评价？稳中向好？稳中有进？或将成为最大赢家？
						","
							谢谢关注。
						",2021年12月29日 12:20,2022年01月07日 17:01,上汽集团,(600104)
"
							:上汽集团(600104)尊敬的董秘你好，请问贵公司什么时候开展股权激励计划？众所周知没有激励就没有动力，汽车作为全球性竞争最为激烈的高端制造产业之一，建议上汽尽快开展股权激励。学习特斯拉的激励方式。谢谢。
						","
							尊敬的投资者，您好，根据创新型企业特点，公司去年已对所属10家企业实施了股权、期权激励，对金融投资企业员工实施了“业绩分成+跟投”激励约束方案。为激发创新创业活力，公司正按照市场化选聘、契约化管理、差异化薪酬、市场化退出原则，突出业绩导向和价值导向，加快推行职业经理人制度，突出业绩导向和价值导向，拓展干部职业发展空间，增强干部的职业经理人属性和契约精神。感谢您对公司的关注和建议。
						",2021年12月29日 11:05,2022年01月07日 17:01,上汽集团,(600104)
"
							:上汽集团(600104)建议贵公司全部回购二级市场所有流通股后体面退市吧，长期破净值对品牌影响太大了
						","
							谢谢关注
						",2021年12月28日 13:07,2022年01月07日 17:04,上汽集团,(600104)
"
							:上汽集团(600104)上汽集团最大的竞争对手是谁？上汽集团有生存的危机感了吗？
以智己、非凡汽车为代表的上汽兵团，不能研究和学习特斯拉、苹果、小米，从理念上、从灵魂深处彻底变革，保住当前中国销量No.1都不可能吧？！
即便以小米为例，2011年雷军总杀入手机红海，做到如今这么大？更有谁信小米彩电国内风头盖过昔日家电巨头？
特斯拉案例:理念的力量是无穷的，上汽集团时刻感觉后背发凉了吗？还是继续躺在国企老大的安乐窝里？
						","
							谢谢关注。
						",2021年12月27日 11:00,2022年01月07日 17:03,上汽集团,(600104)
"
							:上汽集团(600104)尊敬的董秘，你好，截止2021年12月24日，公司的股东人数和机构大致有多少?
						","
							尊敬的投资者，您好，公司会在定期报告中公布报告期末的股东人数和前十名股东持股情况，截至2021年9月30日股东总数为241,885户，详情请查阅公司于2021年10月30日发布的三季报。
						",2021年12月27日 08:47,2022年01月07日 16:58,上汽集团,(600104)
"
							:上汽集团(600104)董秘你好！请问公司已启动分拆捷氢科技科创板上市，目前具体发行方案有没最终确定？不少企业分拆子公司上市，大多会给原股东自愿进行分拆新股配售，尽量维护原股东最大利益，像比亚迪分拆自家半导体上市，会采取原股东优先配售新股份方式，如果公司能给原股东捷氢上市新股配售权，100%小股东们都会热烈支持，如果目前还没决定请转告董事会绝大多数股东这诉求！另外智己L7本月26号体验版将上市，能否如期年底小批量交付？
						","
							尊敬的投资者，您好，捷氢科技分拆上市预案已经公司第八届董事会第六次会议审议通过，尚需公司股东大会审议通过，捷氢科技首次公开发行股票并在上交所科创板上市的相关议案尚需完成股改后的捷氢科技董事会、股东大会审议通过。之后，捷氢科技将在上交所批准及中国证监会注册后选择适当的时机进行发行，具体发行日期由捷氢科技股东大会授权捷氢科技董事会于上交所批准及中国证监会注册后予以确定。详情请查阅公司于2021年11月26日发布的《关于分拆所属子公司上海捷氢科技有限公司至科创板上市的预案》，敬请关注后续进展。 
2021年12月26日200台智己L7 Beta体验版正式下线交付，今年一季度将开始批量交付。
						",2021年12月24日 16:34,2022年01月07日 16:56,上汽集团,(600104)
"
							:上汽集团(600104)捷氢科技上市工作现在进行到哪一步了？自动驾驶现在具体由那那块负责？现在是否有对应的研究成果及产业转化？
						","
							尊敬的投资者，您好，捷氢科技分拆上市预案已经公司第八届董事会第六次会议审议通过，尚需公司股东大会审议通过，详情请查阅公司于11月26日发布的公告，后续进展公司将依法合规披露，敬请关注。
上汽集团智能驾驶正在推进战略项目落地：2020年上汽5G+L4级智能重卡在全场景下的平均接管里程超过5500公里/次，在东海大桥的平均接管里程超过20000公里/次，已处于国内领先水平，截至目前，已经累计完成转运集装箱约6.1万个，累计测试里程已突破200万公里，顺利实现了一拖四编队自动驾驶，车与车最小间距15米，洋山四期自动化码头精准泊车入位仅需70秒，优于熟练驾驶员；今年年中，智己L7工程试验车在苏州、上海分别完成了40分钟，0接管的城市道路无人驾驶测试；12月8日，上汽集团旗下L4级自动驾驶运营平台——享道Robotaxi项目正式在上海嘉定启动示范应用，首批部署20辆Robotaxi，今年年底前，计划在上海、苏州等地投放60辆L4级自动驾驶车辆，并开展示范应用。
						",2021年12月23日 10:11,2021年12月24日 16:43,上汽集团,(600104)
"
							:上汽集团(600104)董秘你好，请问公司经营是否正常？公司与大众，通用合作是否有变？
						","
							尊敬的投资者，您好，公司经营稳健，现金流健康。今年前三季度营业总收入同比增长10.84%，归母净利润同比增长22.24%，详情请查阅公司2021年三季报。
上汽与合资外方持续友好合作，随着电动智能时代的到来，与合资外方在技术创新和商业模式创新等领域的合作意愿还会进一步加深，合作空间还会进一步拓宽。
						",2021年12月23日 08:43,2021年12月24日 16:43,上汽集团,(600104)
"
							:上汽集团(600104)公司产品线看不懂，定位不清晰。名爵和荣威，五菱和宝骏，是不是同质化，没有看到清晰的新能源系列。
						","
							尊敬的投资者，您好，上汽自主乘用车荣威品牌定位“优品国民车”，名爵品牌定位“个性化全球车”，坚持科技向内、潮流向外。两大品牌旗下产品均已实现从燃油、插电混动再到纯电的全能源覆盖。新能源车方面，荣威品牌新能源产品已经形成了从轿车到SUV到休旅车到MPV的全覆盖，有多款热销产品，此外，新车型荣威iMAX8 EV也将在不久后上市；名爵品牌新能源产品在海内外都赢得了用户的口碑，其中纯电车型MG EZS获得欧洲、澳洲“双五星”认证，树立了“中国制造”的品质口碑，MG Cyberster作为全球首款纯电超跑电竞座舱，目前处于用户共创阶段。
今年1-11月上汽乘用车分公司荣威名爵产品销量69.5万辆，超过去年全年，其中新能源车销量达到14.7万辆。
						",2021年12月22日 09:20,2021年12月24日 16:41,上汽集团,(600104)
"
							:上汽集团(600104)董秘晚上好！公司业绩那么好，股价那么低，这是怎么回事啊？
						","
							谢谢关注。
						",2021年12月21日 16:32,2021年12月24日 16:41,上汽集团,(600104)
"
							:上汽集团(600104)一个小康股份市值1000亿，长城5000亿比亚迪8000亿，而上汽市值2400亿长期破净值？为什么会这样？汽车板块随便挑一只汽车股这两年都大涨，而上汽逆市下跌长期破净值贵公司确定有做市值管理？
						","
							谢谢关注。
						",2021年12月21日 09:42,2021年12月24日 16:41,上汽集团,(600104)
"
							:上汽集团(600104)未来上汽通用是否会引进通用旗下电动版的悍马？
						","
							尊敬的投资者，您好，上汽通用车型敬请关注上汽通用官网：http://www.saic-gm.com。
						",2021年12月21日 08:37,2021年12月24日 16:41,上汽集团,(600104)
