company_name,company_code,question,answer,ask_date
上汽集团,(600104),请问董秘，是否有人恶意做空公司股票？或者是否有十大股东或基金、机构恶意抛空公司股票？在如此低价的情况下，依然每天有大单打压股价，让人十分怀疑。,公司前十大股东持股情况基本稳定（详见公司定期报告）。,2021年08月10日
上汽集团,(600104),建议上汽集团转型，为比亚迪、长安汽车、长城汽车及造车新势力等提供代工服务。,上汽正在加快创新转型，以用户为中心，深入推进创新发展战略，全面发力新一代电动智能汽车，该汽车以“数据决定体验、软件定义汽车”为核心理念，正加快向技术升级化、业务全球化、品牌高档化、体验极致化的用户型高科技企业转型。,2021年08月10日
上汽集团,(600104),上汽集团为何在投资了十几家国内头部的芯片公司的情况下却依然饱受无芯之苦？,公司因缺芯问题而需加快布局。全球车用芯片大范围、长时间短缺，主要原因有三方面：首先，消费电子芯片抢占了部分产能；其次，芯片产业模式使得恢复过程较为缓慢，车用芯片行业中只有少数企业具备全业务链能力，多数制造采用代工模式，生产集中度高，一旦出现产能缺口难以替代；最后，近期频发的灾害事件如日本地震、北美暴雪、瑞萨工厂火灾及海外疫情反弹等，进一步加剧了芯片供应紧张的局面。,2021年08月09日
上汽集团,(600104),上汽集团1~7月份批发销售264w，终端销售338w。这是否意味着2019年开始困扰上汽集团的库存问题，由于2021年的缺芯问题，劣势变成了优势？今年上汽集团是否能够清掉以前挤压的全部库存？今年下半年随着智己汽车的量产，上汽集团是否将重新开始？,公司通过狠抓零售、优化结构，目前库存已处于较低水平。缺芯确实给今年产销带来很大挑战，但公司正积极化危为机，并会持续努力。,2021年08月09日
上汽集团,(600104),上汽集团只是汽车企业，不是科技公司。请不要学习诺基亚，浪费与华为在第三方合作解决方案上的资源。上汽集团早晚会走向诺基亚一样的道路。,上汽用实力说话，用业绩回报投资者。,2021年08月09日
上汽集团,(600104),上汽集团的灵魂不是在通用和大众手里吗？为什么灵魂不能掌握在上汽集团自己手中？,任何一家企业都必须自主掌控核心能力。公司在新能源汽车方面，自主掌控国内领先的电池、电驱、电控系统等核心技术，并对新一代锂电池、固态电池、IGBT电驱动模块等关键技术实现全球布局；自研的燃料电池系统技术性能已达到全球领先水平，且相关技术均已率先实现产品化落地。在高级智能驾驶领域，公司自主掌控感知、决策、执行系统关键核心技术，已成功实现智能产品开发和产业化项目运营，通过早期投资车规级人工智能芯片及领先布局，增强了对智能驾驶核心产业链的自主可控力。公司还布局建设了软件、人工智能、大数据、云计算、网络安全五大中心，初步构建起数字化的软件技术体系能力基础。目前，已在行业内率先研发出“中央集中式和域控制”电子架构、“开放型面向服务架构”的SOA软件平台以及具有数据闭环能力的车辆数据平台，致力于打造“云管端”一体化的全栈式技术解决方案。,2021年08月09日
上汽集团,(600104),上汽集团全年卖出560万台汽车，自主品牌仅有65万台。上汽集团的灵魂在哪里，市场估值过高，建议上汽集团现在减持。,根据中汽协2020年发布的“中国品牌汽车销量企业集团排名”，上汽集团自主品牌整车销量达到260万辆，位居全国榜首。2020年度，上汽集团销量中自主品牌占比为46.4%，刷新历史记录。您提到的“自主品牌65万辆”实际上仅为上汽乘用车分公司2020年的销售量，公司旗下自主品牌包括但不限于荣威、MG/名爵、五菱、宝骏、大通、红岩等乘用车和商用车品牌。上汽自主品牌未来将继续创造佳绩。,2021年08月09日
上汽集团,(600104),上汽集团7月销量同比再度大跌，尤其是上汽集团旗下大众品牌，受芯片影响的具体占比是多少？芯片供应问题是否有所好转？通用和五菱品牌的销量同样在下滑，新能源汽车市场正被新势力抢占，传统汽车又面临缺芯等多重问题，目前年销售目标完成率不到45%。后期的具体应对措施是什么？请直面问题，不要空谈！改革措施应更为大胆。既然提出了“灵魂说”，请尽快推出具有竞争力的“灵魂产品”。或者考虑调整销售模式，重点聚焦国内市场，避免重心偏离。利润同比增长了多少？销量下跌的同时，不会是通过大幅折扣销售车辆来维持利润吧！,7月国内汽车市场批发销量环比下降，但公司销量环比增长7.3%，实现逆市上扬。公司应对芯片短缺已取得实际效果。随着近期国内芯片短缺逐步缓解，公司将加快生产节奏，全力推动批售回补。1-7月上汽终端零售销量338.4万辆，同比增长23.8%，继续保持领先地位。,2021年08月09日
上汽集团,(600104),上汽集团与武汉广庭信息是否存在联系？,上汽的全资公司——上汽创发基金持有武汉光庭信息9.55%的股份，是其第二大股东。上汽与武汉光庭信息保持着长期的业务合作关系，自2017年起双方共同推动武汉中海庭数据技术有限公司（简称“中海庭”）在车用高精电子地图领域的发展，使上汽成为国内首家获得国家导航电子地图制作甲级测绘资质的汽车集团。6月18日，中海庭全国高速公路高精度电子地图数据产品正式上线，覆盖了全国30万公里高速公路及29个核心城市快速路的高精度数据，是国内第一家取得自然资源部高精度地图全要素数据审图号、具备合规商用服务许可的数据产品。光庭信息已成功通过创业板IPO审核。,2021年08月11日
上汽集团,(600104),最近看新闻上汽集团有一大批车卖到欧洲了，是真的吗？,1-7月上汽海外销量累计31万辆，7月份单月销量5.1万辆，同比翻番，继续领跑行业。MG品牌作为中国出口单一品牌冠军，在欧洲、澳新等发达国家市场，7月销量超过8000辆，保持热销。,2021年08月06日
上汽集团,(600104),听说整个汽车行业还缺芯片，上汽集团现在情况怎么样？,近期国内芯片短缺开始逐步缓解，上汽7月销量环比增长7.3%，表现优于行业平均水平。,2021年08月06日
上汽集团,(600104),上汽集团7月份的销量只有7万台，比去年同期下降比较大，是什么原因造成的。,上汽大众7月份实际零售超过11万台，今年以来的累计零售超过82万台，同比增长3%。批发和零售的差异主要源于缺芯问题，但随着近期芯片短缺逐步缓解，7月上汽大众销量环比增长了7.7%。,2021年08月06日
上汽集团,(600104),最近新能源股票涨势强劲，但上汽集团的股票一直未见上涨，是否意味着上汽集团新能源车销售状况不佳？,7月上汽新能源车销量达到4.8万辆，同比增长138.1%，1-7月累计销量34.4万辆，目前在国内新能源车销量中保持第一。,2021年08月06日
上汽集团,(600104),上汽集团被市场认为是多家旧势力汽车的大拼盘，其市场估值类似银行一样按PB估值而非汽车行业通常采用的PE估值，更不用提新能源汽车领域的市梦率估值。请问上汽集团如何看待这一市场偏见？,上市公司股价波动受多重因素影响，当前公司市值未充分反映其应有价值。公司会持续提升经营业绩，并且加强与资本市场的沟通，让更多投资者认识到公司的价值，以优秀的业绩回馈用户和股东。,2021年08月05日
上汽集团,(600104),比亚迪市值破8000亿，长城市值破6000亿。而作为世界500强的上汽集团市值长期破净值2000亿，这样的情况是否考虑过对上汽集团品牌的影响？是否想过在股民心中的口碑问题，这种情况可能会导致上汽集团将潜在客户转化为竞争对手的客户，建议上汽集团应审慎对待。,投资者，非常感谢您的提醒。上市公司股价波动受多重因素影响，当前公司市值未充分反映公司应有价值。公司会继续提升经营业绩，并加强与资本市场的沟通，让更多投资者认识到公司的价值，以优秀业绩回馈用户和股东。,2021年08月05日
上汽集团,(600104),上汽集团有没有想过口碑在二级市场股民心中有多差？建议该集团管理层去看看这些潜在客户的言论。上汽集团到底怎么了？市值破净值的车企，没有一点维护市值的打算？不要说去年的回购股票造成分红一年比一年低，所有回购不注销还不如不回购。,上市公司股价波动受多重因素影响，当前公司市值未能充分反映公司的应有价值。公司将致力于提升经营业绩，并积极加强与资本市场的沟通，以让更多投资者认识并了解公司的价值。,2021年08月05日
上汽集团,(600104),请问，上汽集团的R汽车如何定位？其价格比特斯拉和大众ID4还贵，能够在竞争中胜过对手吗？该品牌目前没有一定的用户基础和品牌优势。,上汽乘用车R汽车是上汽乘用车高端智能纯电汽车品牌，代表了上汽自主品牌高端化层面的突破，专注于打造满足差异化需求的智舱场景，并支持用户按需购买智驾服务。,2021年08月05日
上汽集团,(600104),请问上汽集团如何看待马上市值万亿的比亚迪？据说股价反应了市场上所有的已知信息，上汽集团又如何看待自身2000亿的市值？,上市公司股价波动受多重因素影响，当前公司市值未充分反映公司的应有价值。公司会持续提升经营业绩，并加强与资本市场的沟通，以使更多投资者认识到公司的价值。,2021年08月05日
上汽集团,(600104),现在国家鼓励发展新能源汽车，请问上汽集团生产新能源车吗？上汽集团在新能源汽车方面有哪些优势？,"上汽新能源车销量国内排名第一，公司已自主掌控国内领先的电池、电驱、电控系统等核心技术，并对新一代锂电池、固态电池、IGBT电驱动模块等关键技术实现了全球布局。自研的燃料电池系统技术性能已达全球领先水平，相关技术均已实现产品化落地。

公司在纯电动、插电混动、燃料电池三条技术路线上进行了全面布局，主要新能源产品包括：上汽乘用车分公司的荣威RX5系列、i系列混动和纯电动车型，R汽车纯电动车型，MG6插电混动、MGHS插电混动、MGZS纯电动车型；上汽通用五菱的宏光MINIEV、宏光MINIEV马卡龙、宝骏E100、E200纯电动车型；上汽大通UNIQ 6插电混动与纯电动，EV80纯电动等新能源车型；上汽大众ID系列纯电动车型、途观L插电混动、帕萨特插电混动、朗逸纯电、途岳纯电车型等；以及上汽通用别克微蓝系列纯电和插电混动车型等几十款产品。",2021年08月05日
上汽集团,(600104),建议上汽集团对河南省泡水车的车主，购买上汽集团旗下任意车型进行现金补贴，体现企业的社会责任感。,上汽集团已捐赠1000万元现金和100台防汛救灾车辆，共计折合3300万元，以实际行动支持河南防汛救灾工作。集团旗下各整车企业的几乎所有品牌都积极推出了车主关怀计划，提供7*24小时紧急救援、免费车辆检测、保险理赔协助等服务。公司会认真考虑并研究您的关注和建议。,2021年08月04日
上汽集团,(600104),上汽集团有没有对汽车芯片进行投资。,在芯片方面，公司已经投资了包括地平线、黑芝麻等在内的十几家国内头部芯片公司。,2021年08月03日
上汽集团,(600104),上汽集团同属汽车板块受市场影响，比亚迪长城市值破新高，其他汽车股都在往上走，而上汽集团一直在寻找下限，是否破净值？这是受市场的影响吗？,上市公司股价波动受多重因素影响，当前公司市值未充分反映公司的应有价值。公司将持续提升经营业绩，并加强与资本市场的沟通，以使更多投资者认识到公司的价值。,2021年08月03日
上汽集团,(600104),上汽集团是否有新能源车业务？上汽集团是否独立掌握三电核心技术？上汽集团能否独立完成新能源车的设计研发制造过程？上汽集团是否存在被卡脖子的风险？请如实披露。,"上汽新能源车销量国内排名第一，公司已自主掌控国内领先的电池、电驱、电控系统等核心技术，并对新一代锂电池、固态电池、IGBT电驱动模块等关键技术实现了全球布局。自研的燃料电池系统技术性能已达全球领先水平，且相关技术均已率先实现产品化落地。

公司在纯电动、插电混动、燃料电池三条技术路线进行全面布局，主要新能源产品包括：上汽乘用车分公司的荣威RX5系列、i系列混动及纯电动车型，R汽车纯电动车型，MG6插电混动、MGHS插电混动、MGZS纯电动车型；上汽通用五菱的宏光MINIEV系列、宝骏E100、E200纯电动车型；上汽大通的UNIQ 6插电混动及纯电动、EV80纯电动等新能源车型；上汽大众ID系列纯电动车型以及途观L插电混动、帕萨特插电混动、朗逸纯电、途岳纯电车型等；上汽通用别克微蓝系列纯电及插电混动车型等几十款产品。",2021年08月02日
上汽集团,(600104),上汽集团旗下的智已汽车目前预订情况如何？2021年8-12月上汽集团是否有其他新能源汽车推出计划？对于与宁德时代合作成立的电池公司，其业务是否仅限于为上汽集团生产所需的电池产品？,截至目前，智己L7的3000席天使轮版订单已全部售罄，下半年将有上汽大众ID.3等多款新能源车产品上市。公司与宁德时代的合资电池公司生产的产品需求旺盛，当前主要满足集团内企业的需求。其中，时代上汽一期建成产能为26Gwh，因面临供不应求局面，已启动二期16Gwh电芯产线建设，预计明年底建成并投入生产。,2021年08月02日
上汽集团,(600104),请问上汽集团和智己汽车的关系，上汽集团的最新持股比率是多少？为什么年初就说要推出智己的新产品，但是都7月份了，智己还是没有任何实质性动静，请告知一下上汽集团的具体计划。另外，上汽集团当前主推的新能源车是哪个系列，关于该系列有何具体计划，谢谢！,智己汽车成立于2020年底，由上汽集团、张江高科和阿里巴巴集团共同打造，是一家全新用户型汽车科创公司，其中上汽集团持有54%的股权。首款产品智己L7于今年4月发布，3000席天使轮订单已全部售罄，并计划于明年年初交付。目前，智己L7工程试验车已在苏州、上海完成了40分钟、0接管的城市道路无人驾驶测试。欢迎关注并购买体验。,2021年08月02日
上汽集团,(600104),请问上汽集团分红什么时候入账？,如您在7月29日股权登记日持有公司股票，相应分红应该已经到账，请查阅您的账户；若仍未到账，请联系您的开户券商。,2021年08月02日
上汽集团,(600104),上汽集团，有传言称贵公司无偿转让公司股份，是为了减持并打压股价，是否属实？,根据上海深化国资国企改革的有关部署，公司已于7月16日发布了《关于国有股份无偿划转完成的公告》，股东持股情况请查阅公司定期报告。,2021年08月02日
上汽集团,(600104),上汽集团与华为科技具体有哪些合作？,我们与华为已有多年的战略合作，上汽同华为、上港等企业合作实现了上汽洋山港5G智能重卡项目的落地，去年全年已完成2万标箱准商业化运营任务，并达成“一拖四”队列行驶的成就。未来，上汽和华为将持续保持战略合作伙伴关系，共同致力于建设智能出行生态系统。,2021年08月02日
上汽集团,(600104),今年以来，上汽集团股价跌跌不休，上汽集团是否考虑采取维稳股价的措施，以保护中小股东的利益？,上市公司股价波动受多重因素影响，当前公司市值未能充分反映公司的应有价值。公司会持续提升经营业绩，并强化与资本市场的沟通，以使更多投资者认识到公司的价值。敬请投资者客观对待市场波动并注意防范投资风险。,2021年08月02日
上汽集团,(600104),上汽集团在售新能源车的型号有哪些？上汽集团是否有自主研发新能源车电池？,"公司在纯电动、插电混动、燃料电池三条技术路线进行了全面布局，主要新能源产品包括上汽乘用车分公司的荣威RX5系列、i系列混动和纯电动车型，R汽车的纯电动车型，MG6插电混动、MGHS插电混动以及MGZS纯电动车型；上汽通用五菱旗下的宏光MINIEV、宏光MINIEV马卡龙、宝骏E100、E200纯电动车型；上汽大通的UNIQ 6插电混动和纯电动、EV80纯电动等新能源车型；上汽大众的ID系列纯电动车型、途观L插电混动、帕萨特插电混动、朗逸纯电及途岳纯电车型等；上汽通用别克微蓝系列纯电及插电混动车型等几十款产品。

公司与宁德时代共同组建了上汽时代（电池）和时代上汽（电芯）两家企业，并在全球范围内对新一代锂电池、固态电池等领域进行布局。自主研发的燃料电池系统技术性能已达全球领先水平，且相关技术均已成功实现产品化落地。",2021年08月02日
上汽集团,(600104),上汽集团六月份汽车销售减少将近100000台/套，是什么原因？,6月份主要受芯片供应短缺影响，公司生产和批发量有所下降，但实际终端零售达到46.7万辆，明显好于批售数据。,2021年08月02日
上汽集团,(600104),"1. 上汽集团股价与利润是互相影响，还是单方面影响？

2. 股价对上汽集团发展前景的影响，以及上汽集团发展对上汽集团股价的影响，是否存在相互作用？",上市公司股价波动受多重因素综合影响，当前公司市值未充分反映出应有的价值，长期看价格会回归价值。公司持续关注二级市场股价表现，并致力于提升经营业绩，同时加强与资本市场的沟通，以使更多投资者认识到公司的内在价值。,2021年07月30日
上汽集团,(600104),今天7月30日星期五，比亚迪、长城汽车、长安汽车、广汽集团都大幅上涨，上汽集团仍收跌，上汽集团与比亚迪和长城汽车的市值差距日益加大，长安汽车和广汽集团也即将赶上上汽集团。请问上汽集团和陈虹董事长如何破解当前僵局？,"上市公司股价波动受多重因素影响，当前公司市值未能充分体现应有的价值。公司将持续优化生产经营工作，加速创新转型以提升公司价值，并始终保持与资本市场的良好互动和沟通，让更多投资者认识到公司的内在价值。

上汽正在全力推进创新转型，已发布全新愿景使命价值观及LOGO，坚持以用户为中心，深入实施创新发展战略，全面聚焦于“数据决定体验、软件定义汽车”的新一代电动智能汽车领域，致力于向技术升级化、业务全球化、品牌高档化、体验极致化的用户型高科技企业转变。",2021年07月30日
上汽集团,(600104),上汽集团市值快是上汽集团的四倍，长城汽车快是上汽集团的三倍。上汽集团经营出现了问题？股价会破净值这么低。,目前公司市值未充分反应应有的价值，公司将持续做好生产经营工作，提速推进创新转型，提升公司价值。同时，公司会保持与资本市场的良好互动和沟通，让更多投资者认识到公司的价值，并以良好的业绩回报用户和股东。,2021年07月30日
上汽集团,(600104),上汽集团对于股价持续下跌有何应对措施？今年至今，整车板块整体涨幅已达20多个百分点，而上汽集团股价则下跌了20多点，其他车企纷纷创下历史新高。上汽集团作为行业巨头，其转型成效究竟如何？期待上汽集团能向股民展示出实际成果，并加强与机构和投资者的互动沟通。市值和股价本身就是对车企最佳的品牌宣传，然而当前形势下，提到上汽集团，身边的朋友们普遍反应消极，例如“市值高有其道理，看长城、比亚迪涨了多少，而上汽集团现在只剩多少，肯定是有原因的，不要购买上汽集团股票”等言论。面对不断下滑的股价，外界不禁对上汽集团是否存在未公开的风险产生疑问。,上市公司股价受多重因素综合影响，当前公司市值未能充分反映公司应有的价值。公司将坚持做好生产经营工作，积极加速创新转型，以提升公司价值。同时，将持续与资本市场保持良好互动和沟通，让更多投资者认识到公司的价值，并以优秀的业绩回报用户和股东。,2021年07月30日
上汽集团,(600104),上汽集团截止7月30号的股东人数是多少？,"按照上市公司信息披露相关准则，公司会在定期报告中公布报告期末的股东总数，敬请关注相关公告。截至2021年一季度末，股东总数为268,171户。",2021年07月30日
上汽集团,(600104),为何上汽集团股价跌跌不休，而上汽集团没一点维护市值的动作。作为一个投资者不会推荐购买上汽集团的任何产品。,上市公司股价受多重因素综合影响，当前公司市值未能充分反映公司应有的价值。公司持续关注二级市场股价，并致力于提升经营业绩，同时加强与资本市场的沟通，以使更多投资者认识到公司的价值。,2021年07月30日
上汽集团,(600104),上汽集团与其他公司合作自动驾驶技术时股价大涨，但上汽集团自身拒绝与华为进行自动驾驶合作，导致其股价持续下跌。作为集团的高管层对此有何看法？华为目前被视为中国人的骄傲，为何身为国企的上汽集团要选择逆势而行的道路，令许多投资者困惑的是，陈虹在媒体面前表示与华为合作将失去灵魂，难道那些与华为合作的公司都不存在灵魂吗？代工厂模式并无问题，例如富士康就是苹果的代工厂，并且同样表现出色。观念不应过于陈旧，各行各业都有佼佼者，上汽集团若要实现转型，首要任务是改变管理层的理念。,"我们与华为已有多年的战略合作，共同实现了上汽洋山港5G智能重卡项目的落地，去年全年完成了2万标箱准商业化运营任务，并达到了“一拖四”队列行驶。双方将持续战略合作伙伴关系，共同探索建设智能出行生态系统。

同时，公司自主研发了“云管端”一体化全栈式智能汽车解决方案，通过构建软件、云计算、人工智能、大数据、网络安全五大中心，以期加快形成中央集中式电子架构、SOA软件平台、智能汽车数据工厂、人工智能算法和网络安全的自主核心能力。预计明年年初交付的智己L7将具备“点到点、零接管”的自动驾驶能力。

上汽正在加速创新转型，已发布全新愿景使命价值观及LOGO，秉持“以用户为中心”的原则，深入实施创新发展战略，全面聚焦于新一代电动智能汽车，强调“数据决定体验、软件定义汽车”，并加快向技术升级化、业务全球化、品牌高档化、体验极致化的用户型高科技企业转型。",2021年07月29日
上汽集团,(600104),上汽集团拒绝华为自动驾驶技术，上汽集团的自动驾驶技术和华为相比有何优势？上汽集团的自动驾驶技术是否全部为自主研发？如果上汽集团在自动驾驶领域与其他公司合作，为何不能与华为合作？,"我们跟华为已有多年的战略合作，已实现上汽洋山港5G智能重卡项目的落地，去年全年已完成2万标箱准商业化运营任务，并达成“一拖四”队列行驶。上汽和华为将持续战略合作伙伴关系，共同探索智能出行生态系统的建设。

同时，公司自主研发了“云管端”一体化全栈式智能汽车解决方案，正通过构建软件、云计算、人工智能、大数据、网络安全五大中心，以加快中央集中式电子架构、SOA软件平台、智能汽车数据工厂、人工智能算法及网络安全等自主核心能力的形成。预计明年年初交付的智己L7将具备“点到点、零接管”自动驾驶功能。",2021年07月29日
上汽集团,(600104),上汽集团能否尽快发布中报快报？,公司2021年半年报将于8月27日发布，敬请关注。,2021年07月29日
上汽集团,(600104),为什么大盘大涨上汽集团还是跌？为什么长城汽车涨停，上汽集团还是跌？为什么上汽集团市值才0.42个长城汽车？为什么二级市场不看好上汽集团？请一一回答。,上市公司股价波动受多重因素影响，当前公司市值未能充分反映公司应有价值。公司将持续提升经营业绩，并加强与资本市场的沟通，以让更多投资者认识到公司的价值。,2021年07月29日
上汽集团,(600104),上汽集团，公司如何看待上汽集团股票在资本市场的表现？另外，上汽集团能否发布一下业绩预告？,上市公司股价波动受多重因素影响，当前公司市值未充分反映其应有价值。公司将致力于提升经营业绩，并加强与资本市场的沟通，以让更多投资者认识到公司的价值。敬请关注公司将于8月27日发布的半年报，了解公司上半年业绩详情。,2021年07月29日
上汽集团,(600104),上汽集团和陈虹欠几十万股民一个解释，无止境的下跌难道你们不该做点什么？集团没资金了？还是集团有大雷未披露,上市公司股价波动受多重因素影响，当前公司市值未能充分体现其应有价值。公司将致力于提升经营业绩，并积极与资本市场沟通，以让更多投资者认识并理解公司的价值。公司现金流状况良好，经营稳健。同时，公司严格遵守信息披露规定，不存在应披露而未披露的事项。,2021年07月29日
上汽集团,(600104),上汽集团的股价一直跌跌不休，未来还有什么稳定股价的措施吗？,上市公司股价波动受多重因素影响，当前公司市值未能充分反映公司的应有价值。公司会持续提升经营业绩，并加强与资本市场的沟通，以使更多投资者认识到公司的价值。,2021年07月29日
上汽集团,(600104),上汽集团经常讲的大象转身，究竟要转成什么？现在处于什么状态？转过来了没有？上汽集团的库存是否很高？是否有资产计提的打算？上汽集团的股价跌跌不休，是否有新的维护股价的措施？,"近期上汽集团发布了全新愿景使命价值观和LOGO，引领创新转型全面提速。公司将紧紧围绕“以用户为中心”，通过深入推进创新发展战略，全面发力“数据决定体验、软件定义汽车”的新一代电动智能汽车，加快向技术升级化、业务全球化、品牌高档化、体验极致化的用户型高科技企业转型。

上市公司股价波动受多重因素影响，当前公司市值未充分反映其应有价值。为解决这一问题，公司将持续提升经营业绩，并积极与资本市场沟通，努力使更多投资者认识到公司的价值。",2021年07月29日
上汽集团,(600104),上汽集团，有传言称贵公司职工每天都需要加班，情况是否属实？,公司严格依照相关法律法规合理安排员工日常工作，关心员工身心健康。,2021年07月29日
上汽集团,(600104),上汽集团：集团旗下众多子公司是否有分拆上市的打算？如果有，请告知当前已进展至哪个阶段？分拆上市后，对集团股东利益将产生何种影响？,关于分拆上市的有关情况请关注公司公告。,2021年07月29日
上汽集团,(600104),上汽集团，您好，请问上汽集团有没有淘汰旧产能的打算？是否需要资产计提？上汽集团的库存车，打算怎么处理？是否需要资产计提？,公司会严格按照会计准则的有关要求进行处理，相关情况请参阅公司定期报告。上市公司股价波动受多重因素影响，目前公司市值未充分反映其应有价值。公司将持续提升经营业绩，并加强与资本市场的沟通，以使更多投资者认识到公司的价值。,2021年07月29日
上汽集团,(600104),上汽集团一直都在开拓海外市场，而对于国内的市场，上汽集团似乎一直都不怎么用心，是国外的利润比国内高吗？上汽集团是否有针对国内市场专门研制的高端新能源汽车，何时上市？,"今年上半年，上汽集团终端零售销售达到294.6万辆，同比增长29.7%，继续保持行业第一，国内市场占有率为20.3%，同比提升0.2个百分点。海外销量为26.5万辆，出口业绩持续领先行业。

明年，上汽集团自主品牌智己汽车的高端豪华纯电智能汽车L7和R汽车ES33将开始交付；同时，智己汽车的高端豪华智能驾驶SUV智己LS7预计于下半年上市。合资品牌方面，上汽大众已在今年推出了ID.4X和ID.6X，下半年计划上市ID.3X，而明年上汽奥迪E-tron家族电动车Audi concept Shanghai也有望上市。",2021年07月29日
上汽集团,(600104),上汽集团氢燃料电池项目为什么突然中止？是上汽集团不在研究氢燃料电池了吗？还是上汽集团已经掌握了氢燃料电池的全部技术？请问上汽集团的新能源车电池技术是自己研发的吗？,"2021年6月10日公告指出，燃料电池汽车前瞻技术研发项目因技术产品化落地并进入商业化应用阶段，不再符合“前瞻技术研发”项目的资金要求，故终止使用募集资金投入。十四五期间，公司将继续在燃料电池领域加大投资。

上汽集团自主研发的燃料电池系统技术性能已达全球领先水平，相关技术已实现产品化落地；公司新一代燃料电池电堆产品PROME M3的一级零部件已完成国产化，并已搭载于上汽大通EUNIQ7批量上市。同时，公司与宝武集团、上海机场集团、上海化工区和华谊集团等展开“氢”战略合作，共同构建燃料电池汽车产业生态系统。

今年7月，上汽与内蒙古鄂尔多斯市人民政府签订了《关于新能源汽车产业链项目投资协议》。十四五期间，各方将合作在鄂尔多斯市建设现代化且具国际一流水准的燃料电池重卡产业链，打造首个万辆级氢能重卡产业化应用基地。",2021年07月29日
上汽集团,(600104),尊敬的上汽集团董秘，希望上汽集团尽快答复关于上述问题，作为上汽集团忠实的小股东，我期待您的回复。,公司会按时回复您的问题，敬请关注。,2021年07月29日
上汽集团,(600104),上汽集团的董秘，您好，请问上汽集团的股东购买上汽集团的产品时，是否有优惠？具体有哪些优惠措施？,公司下属各整车企业会制定各自的销售政策和优惠方案，欢迎进店选购。,2021年07月29日
上汽集团,(600104),请问上汽集团芯片短缺的问题解决了吗？是否得到缓解，生产是否正常？,下半年芯片供应开始逐步缓解，公司产销预计会逐步好转。,2021年07月29日
上汽集团,(600104),上汽集团股票跌跌不休，有无回购股票维稳的决定？以提振投资者信心。,上市公司股价波动受多重因素影响，当前公司市值未能充分反映公司的应有价值。公司会持续提升经营业绩，并加强与资本市场的沟通，以让更多投资者认识公司的价值。请投资者客观对待市场波动并注意防范投资风险。,2021年07月28日
上汽集团,(600104),上汽集团是否有和小米合作的打算？,公司积极通过跨界合作方式与多家互联网企业共建产业新生态，例如上汽通用五菱已与小米在互联网生态方面开展合作。公司及所属企业将持续拓展或深化与互联网科技企业的跨界合作。,2021年07月26日
上汽集团,(600104),"这段话中没有出现上汽集团的指代，无需替换。去掉打招呼、寒暄语句后的文本为：

7月16号买的股票能参与分红吗？",公司2020年度权益分派的对象为：截至2021年7月29日下午上海证券交易所收市后，在中国结算上海分公司登记在册的本公司全体股东。,2021年07月26日
上汽集团,(600104),上汽集团河南公司受暴雨影响及损失情况？,上汽在郑州的企业积极防汛抗灾，人员和设备设施安全。,2021年07月26日
上汽集团,(600104),最近河南水灾严重，特别是汽车报废数量众多，上汽集团是否可以考虑对灾民购车实施优惠？,上汽集团在了解河南郑州等地的灾情及救灾需求后，已捐赠1000万元现金和100台防汛救灾车辆，总计3300万元，积极参与河南防汛救灾工作。集团旗下各整车企业的几乎所有品牌均展开了车主关怀计划，提供7*24小时紧急救援响应、免费车辆检测、保险理赔协助等服务。上汽人愿竭尽所能助力河南早日克服灾情。对于您的建议，公司会进行认真研究。,2021年07月26日
上汽集团,(600104),上汽集团在第三季度剩余的2个月中如何提高销量？面对芯片紧缺问题，上汽集团准备如何解决？年销售目标是否进行下调，如果不进行下调，上汽集团在后两个季度中将如何提升销量？,公司在提高销量上主要采取了以下措施：一方面加强全球供应链协同，加快实施替代方案，努力减少芯片紧缺的影响；另一方面加大库存资源调配力度，优化产品结构，调整营销方案，狠抓零售。下半年随着芯片供应短缺逐步缓解，公司的产量和批发销量也将得到相应回补。,2021年07月26日
上汽集团,(600104),国家政策一直希望通过国企混改，让国企在改革中能够增加竞争力和活力。请问上汽集团，是否有通过混改引进战略投资者的计划？,关于分拆上市的情况，请关注公司公告。,2021年07月26日
上汽集团,(600104),上汽集团现任管理层中，董事会成员均属于50后和60后群体，董事长年龄已超过退休年限，且管理层主要以60后为主。请问上汽集团对于优化管理层年龄结构，向更具活力的年轻一代进行交接有何具体计划？,"去掉打招呼、寒暄的语句后：

感谢您对上汽集团的关注，期待您提出更有建设性的意见和建议。",2021年07月26日
上汽集团,(600104),"上汽集团研发方面：从第三方获得的数据，上汽集团的研发成果（2020年专利数量：335）明显低于BYD（1610）、长城（791）、长安（581），而每年的研发费用却是居高不下？是否有相应的对策来改变现状？
营销方面，作为体量最大的企业，上汽集团应充分发挥其优势，提升优化市场细分能力，做出更受欢迎的汽车，恕我直言，中控屏真心丑！建议参考长城。
希望上汽集团在发展过程中不断改进，满足消费者需求。",2020年上汽集团及所属企业申请专利3177项，其中发明专利共1308项，详情请查阅公司2020年社会责任报告。在市场营销方面，公司将全面提升To C能力，适应用户需求变化，运用数据挖掘等手段找准细分市场，合理定位产品，以提升用户触达和市场营销精准性。,2021年07月26日
